,sentiment,text,tokenized_text
4078,0,eight crazy nights is a showcase for sandler 's many talents .,"[6571, 2160, 3947, 1665, 246, 1141, 7267, 5927, 7313, 588, 6822, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
4079,0,"engrossing and affecting , if ultimately not quite satisfying .","[3859, 3247, 7288, 603, 4797, 5026, 6850, 3941, 1162, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
4080,0,enjoy it for what it is ; you can hate yourself later .,"[2464, 3822, 7267, 7708, 3822, 1665, 607, 1894, 3219, 6675, 1631, 6852, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
4081,0,escapism in its purest form .,"[7428, 3894, 5996, 1591, 6171, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
4082,0,everywhere the camera looks there is something worth seeing .,"[3644, 69, 3710, 2363, 4943, 1665, 2473, 4197, 6389, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
4083,0,fans of nijinsky will savor every minute of cox 's work .,"[6950, 6536, 280, 2704, 3262, 997, 5976, 6536, 6160, 7313, 104, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
4084,0,few films this year have been as resolute in their emotional nakedness .,"[3344, 5702, 366, 5522, 3555, 6138, 2955, 6018, 3894, 3824, 1117, 4569, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
4085,0,frailty is n't as gory or explicit .,"[5450, 1665, 3404, 2955, 5240, 4937, 3231, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
4086,0,genuinely touching because it 's realistic about all kinds of love .,"[696, 6157, 2022, 3822, 7313, 2401, 2234, 4016, 7066, 6536, 5040, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
4087,0,gets under the skin of a man who has just lost his wife .,"[4912, 2736, 69, 5577, 6536, 246, 5891, 872, 1193, 5621, 2587, 2537, 114, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
4088,0,good actress .,"[3621, 1650, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
4089,0,good ol ' urban legend stuff .,"[3621, 3938, 172, 2159, 625, 5329, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
4090,0,"harsh , effective documentary on life in the israeli-occupied palestinian territories .","[1906, 603, 3897, 6036, 5218, 4509, 3894, 69, 6302, 1012, 5601, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
4091,0,has a shambling charm ... a cheerfully inconsequential diversion .,"[1193, 246, 5149, 4177, 272, 246, 3698, 2372, 1901, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
4092,0,hayek is stunning as frida and ... a star-making project .,"[77, 1665, 5436, 2955, 2211, 3247, 272, 246, 7533, 7667, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
4093,0,he 's super spy !,"[797, 7313, 3118, 6854, 7587, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
4094,0,he simply presents his point of view that ayurveda works .,"[797, 1170, 2980, 2537, 2680, 6536, 3068, 5203, 4688, 261, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
4095,0,her delivery and timing are flawless .,"[2278, 4053, 3247, 5947, 1254, 3294, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
4096,0,"hilarious , acidic brit comedy .","[1984, 603, 6230, 220, 6428, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
4097,0,"hilarious , touching and wonderfully dyspeptic .","[1984, 603, 6157, 3247, 2176, 5722, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
4098,0,ice cube holds the film together with an engaging and warm performance ...,"[1932, 1350, 1320, 69, 1629, 120, 665, 7038, 5393, 3247, 5629, 1602, 272, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
4099,0,"if you love motown music , you 'll love this documentary .","[4797, 1894, 5040, 4004, 7658, 603, 1894, 3869, 5040, 366, 6036, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
4100,0,impresses you with its open-endedness and surprises .,"[3929, 1894, 665, 5996, 2060, 3247, 1514, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
4101,0,invincible is a wonderful movie .,"[5760, 1665, 246, 4689, 5559, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
4102,0,is it a total success ?,"[1665, 3822, 246, 2503, 6334, 2654, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
4103,0,it 's a count for our times .,"[3822, 7313, 246, 2699, 7267, 4075, 950, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
4104,0,it 's a bittersweet and lyrical mix of elements .,"[3822, 7313, 246, 3341, 3247, 4455, 5365, 6536, 1767, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
4105,0,it 's a glorious groove that leaves you wanting more .,"[3822, 7313, 246, 7264, 3272, 5203, 4897, 1894, 559, 3666, 1286, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741, 7741]"
